id_client,secteur_activite,niveau_education
83297,Agriculture,Secondaire
83298,Agriculture,Sup̩rieur
83299,Petit commerce,Sup̩rieur
83300,Agriculture,Sup̩rieur
83301,Salari̩ formel,Primaire
83302,Agriculture,Primaire
83303,Petit commerce,Primaire
83304,Salari̩ formel,Primaire
83305,Artisanat,Sans dipl̫me
83306,Salari̩ formel,Secondaire
83307,Salari̩ formel,Sup̩rieur
83308,Salari̩ formel,Primaire
83309,Petit commerce,Primaire
83310,Agriculture,Sans dipl̫me
83311,Petit commerce,Primaire
83312,Agriculture,Sup̩rieur
83313,Salari̩ formel,Secondaire
83314,Petit commerce,Primaire
83315,Petit commerce,Sup̩rieur
83316,Agriculture,Primaire
83317,Salari̩ formel,Sans dipl̫me
83318,Petit commerce,Sans dipl̫me
83319,Petit commerce,Secondaire
83320,Petit commerce,Sans dipl̫me
83321,Petit commerce,Sup̩rieur
83322,Petit commerce,Secondaire
83323,Petit commerce,Sans dipl̫me
83324,Petit commerce,Secondaire
83325,Salari̩ formel,Sans dipl̫me
83326,Artisanat,Sup̩rieur
83327,Salari̩ formel,Secondaire
83328,Agriculture,Secondaire
83329,Agriculture,Secondaire
83330,Agriculture,Sans dipl̫me
83331,Petit commerce,Sup̩rieur
83332,Petit commerce,Primaire
83333,Agriculture,Primaire
83334,Agriculture,Secondaire
83335,Commerce/N̩goce,Secondaire
83336,Petit commerce,Primaire
83337,Agriculture,Sans dipl̫me
83338,Artisanat,Secondaire
83339,Salari̩ formel,Primaire
83340,Petit commerce,Primaire
83341,Petit commerce,Sup̩rieur
83342,Agriculture,Sup̩rieur
83343,Salari̩ formel,Secondaire
83344,Petit commerce,Primaire
83345,Commerce/N̩goce,Primaire
83346,Salari̩ formel,Secondaire
83347,Petit commerce,Secondaire
83348,Agriculture,Secondaire
83349,Salari̩ formel,Sup̩rieur
83350,Commerce/N̩goce,Primaire
83351,Petit commerce,Primaire
83352,Salari̩ formel,Secondaire
83353,Agriculture,Secondaire
83354,Salari̩ formel,Secondaire
83355,Salari̩ formel,Secondaire
83356,Agriculture,Primaire
83357,Petit commerce,Primaire
83358,Agriculture,Primaire
83359,Salari̩ formel,Primaire
83360,Agriculture,Primaire
83361,Petit commerce,Secondaire
83362,Salari̩ formel,Sup̩rieur
83363,Salari̩ formel,Secondaire
83364,Agriculture,Secondaire
83365,Agriculture,Sans dipl̫me
83366,Petit commerce,Secondaire
83367,Salari̩ formel,Primaire
83368,Agriculture,Secondaire
83369,Petit commerce,Primaire
83370,Salari̩ formel,Sup̩rieur
83371,Salari̩ formel,Secondaire
83372,Salari̩ formel,Primaire
83373,Petit commerce,Secondaire
83374,Salari̩ formel,Primaire
83375,Salari̩ formel,Sans dipl̫me
83376,Salari̩ formel,Sans dipl̫me
83377,Salari̩ formel,Primaire
83378,Salari̩ formel,Primaire
83379,Salari̩ formel,Secondaire
83380,Salari̩ formel,Secondaire
83381,Salari̩ formel,Secondaire
83382,Petit commerce,Sans dipl̫me
83383,Agriculture,Primaire
83384,Petit commerce,Sup̩rieur
83385,Petit commerce,Secondaire
83386,Salari̩ formel,Secondaire
83387,Salari̩ formel,Sup̩rieur
83388,Salari̩ formel,Sup̩rieur
83389,Salari̩ formel,Sup̩rieur
83390,Agriculture,Secondaire
83391,Agriculture,Sup̩rieur
83392,Petit commerce,Sup̩rieur
83393,Agriculture,Primaire
83394,Agriculture,Sup̩rieur
83395,Salari̩ formel,Primaire
83396,Petit commerce,Secondaire
83397,Commerce/N̩goce,Primaire
83398,Agriculture,Sans dipl̫me
83399,Petit commerce,Sup̩rieur
83400,Salari̩ formel,Sup̩rieur
83401,Salari̩ formel,Sans dipl̫me
83402,Salari̩ formel,Sans dipl̫me
83403,Petit commerce,Primaire
83404,Agriculture,Sup̩rieur
83405,Petit commerce,Primaire
83406,Petit commerce,Primaire
83407,Petit commerce,Secondaire
83408,Petit commerce,Primaire
83409,Salari̩ formel,Secondaire
83410,Agriculture,Secondaire
83411,Petit commerce,Sup̩rieur
83412,Petit commerce,Primaire
83413,Petit commerce,Primaire
83414,Petit commerce,Secondaire
83415,Agriculture,Secondaire
83416,Petit commerce,Sans dipl̫me
83417,Petit commerce,Primaire
83418,Petit commerce,Sup̩rieur
83419,Salari̩ formel,Sans dipl̫me
83420,Petit commerce,Sup̩rieur
83421,Salari̩ formel,Secondaire
83422,Profession lib̩rale,Secondaire
83423,Salari̩ formel,Primaire
83424,Petit commerce,Sup̩rieur
83425,Salari̩ formel,Secondaire
83426,Salari̩ formel,Sup̩rieur
83427,Petit commerce,Secondaire
83428,Agriculture,Sans dipl̫me
83429,Salari̩ formel,Sans dipl̫me
83430,Petit commerce,Primaire
83431,Salari̩ formel,Primaire
83432,Agriculture,Primaire
83433,Agriculture,Sup̩rieur
83434,Agriculture,Secondaire
83435,Salari̩ formel,Sup̩rieur
83436,Petit commerce,Primaire
83437,Agriculture,Sup̩rieur
83438,Petit commerce,Secondaire
83439,Agriculture,Secondaire
83440,Salari̩ formel,Primaire
83441,Salari̩ formel,Secondaire
83442,Agriculture,Secondaire
83443,Commerce/N̩goce,Secondaire
83444,Commerce/N̩goce,Secondaire
83445,Agriculture,Primaire
83446,Salari̩ formel,Primaire
83447,Petit commerce,Secondaire
83448,Petit commerce,Sup̩rieur
83449,Salari̩ formel,Sans dipl̫me
83450,Petit commerce,Sans dipl̫me
83451,Agriculture,Secondaire
83452,Salari̩ formel,Primaire
83453,Agriculture,Primaire
83454,Salari̩ formel,Secondaire
83455,Agriculture,Sans dipl̫me
83456,Agriculture,Sup̩rieur
83457,Profession lib̩rale,Primaire
83458,Petit commerce,Sans dipl̫me
83459,Petit commerce,Sans dipl̫me
83460,Agriculture,Sans dipl̫me
83461,Agriculture,Secondaire
83462,Salari̩ formel,Secondaire
83463,Petit commerce,Sans dipl̫me
83464,Agriculture,Secondaire
83465,Petit commerce,Sup̩rieur
83466,Commerce/N̩goce,Sans dipl̫me
83467,Agriculture,Primaire
83468,Petit commerce,Secondaire
83469,Salari̩ formel,Primaire
83470,Agriculture,Sans dipl̫me
83471,Petit commerce,Secondaire
83472,Salari̩ formel,Secondaire
83473,Salari̩ formel,Secondaire
83474,Commerce/N̩goce,Primaire
83475,Petit commerce,Secondaire
83476,Commerce/N̩goce,Secondaire
83477,Salari̩ formel,Secondaire
83478,Agriculture,Sans dipl̫me
83479,Agriculture,Sup̩rieur
83480,Agriculture,Sans dipl̫me
83481,Agriculture,Sans dipl̫me
83482,Commerce/N̩goce,Secondaire
83483,Petit commerce,Sup̩rieur
83484,Petit commerce,Secondaire
83485,Salari̩ formel,Sans dipl̫me
83486,Salari̩ formel,Sup̩rieur
83487,Petit commerce,Primaire
83488,Agriculture,Secondaire
83489,Agriculture,Primaire
83490,Petit commerce,Primaire
83491,Agriculture,Secondaire
83492,Agriculture,Secondaire
83493,Commerce/N̩goce,Secondaire
83494,Profession lib̩rale,Primaire
83495,Salari̩ formel,Primaire
83496,Agriculture,Secondaire
83497,Petit commerce,Secondaire
83498,Salari̩ formel,Sup̩rieur
83499,Petit commerce,Sup̩rieur
83500,Salari̩ formel,Sup̩rieur
83501,Agriculture,Secondaire
83502,Petit commerce,Secondaire
83503,Salari̩ formel,Sup̩rieur
83504,Petit commerce,Secondaire
83505,Petit commerce,Secondaire
83506,Agriculture,Primaire
83507,Salari̩ formel,Sup̩rieur
83508,Agriculture,Sans dipl̫me
83509,Petit commerce,Sans dipl̫me
83510,Salari̩ formel,Secondaire
83511,Petit commerce,Sans dipl̫me
83512,Petit commerce,Secondaire
83513,Salari̩ formel,Secondaire
83514,Petit commerce,Sans dipl̫me
83515,Salari̩ formel,Primaire
83516,Commerce/N̩goce,Primaire
83517,Salari̩ formel,Sup̩rieur
83518,Petit commerce,Secondaire
83519,Agriculture,Primaire
83520,Agriculture,Sup̩rieur
83521,Petit commerce,Secondaire
83522,Salari̩ formel,Sup̩rieur
83523,Petit commerce,Secondaire
83524,Salari̩ formel,Sup̩rieur
83525,Petit commerce,Primaire
83526,Agriculture,Primaire
83527,Petit commerce,Sup̩rieur
83528,Petit commerce,Sup̩rieur
83529,Petit commerce,Secondaire
83530,Agriculture,Sans dipl̫me
83531,Petit commerce,Secondaire
83532,Petit commerce,Primaire
83533,Agriculture,Secondaire
83534,Petit commerce,Primaire
83535,Agriculture,Secondaire
83536,Petit commerce,Sans dipl̫me
83537,Petit commerce,Secondaire
83538,Salari̩ formel,Sans dipl̫me
83539,Agriculture,Secondaire
83540,Agriculture,Secondaire
83541,Salari̩ formel,Sup̩rieur
83542,Agriculture,Secondaire
83543,Commerce/N̩goce,Secondaire
83544,Agriculture,Sup̩rieur
83545,Commerce/N̩goce,Sans dipl̫me
83546,Agriculture,Sans dipl̫me
83547,Petit commerce,Secondaire
83548,Salari̩ formel,Primaire
83549,Salari̩ formel,Sup̩rieur
83550,Salari̩ formel,Sup̩rieur
83551,Salari̩ formel,Sup̩rieur
83552,Agriculture,Primaire
83553,Salari̩ formel,Sup̩rieur
83554,Profession lib̩rale,Secondaire
83555,Agriculture,Secondaire
83556,Salari̩ formel,Secondaire
83557,Petit commerce,Secondaire
83558,Petit commerce,Secondaire
83559,Salari̩ formel,Secondaire
83560,Agriculture,Secondaire
83561,Agriculture,Secondaire
83562,Salari̩ formel,Sup̩rieur
83563,Salari̩ formel,Primaire
83564,Petit commerce,Sup̩rieur
83565,Petit commerce,Primaire
83566,Petit commerce,Secondaire
83567,Agriculture,Sup̩rieur
83568,Petit commerce,Sup̩rieur
83569,Agriculture,Secondaire
83570,Agriculture,Secondaire
83571,Salari̩ formel,Secondaire
83572,Petit commerce,Secondaire
83573,Salari̩ formel,Secondaire
83574,Salari̩ formel,Primaire
83575,Agriculture,Primaire
83576,Petit commerce,Primaire
83577,Salari̩ formel,Primaire
83578,Agriculture,Primaire
83579,Salari̩ formel,Sup̩rieur
83580,Petit commerce,Secondaire
83581,Agriculture,Primaire
83582,Petit commerce,Primaire
83583,Salari̩ formel,Sup̩rieur
83584,Agriculture,Sup̩rieur
83585,Commerce/N̩goce,Sup̩rieur
83586,Salari̩ formel,Sup̩rieur
83587,Petit commerce,Sup̩rieur
83588,Agriculture,Sans dipl̫me
83589,Salari̩ formel,Primaire
83590,Petit commerce,Secondaire
83591,Petit commerce,Sup̩rieur
83592,Agriculture,Secondaire
83593,Salari̩ formel,Sup̩rieur
83594,Profession lib̩rale,Primaire
83595,Petit commerce,Secondaire
83596,Salari̩ formel,Primaire
83597,Agriculture,Secondaire
83598,Agriculture,Primaire
83599,Agriculture,Secondaire
83600,Petit commerce,Secondaire
83601,Salari̩ formel,Secondaire
83602,Agriculture,Primaire
83603,Profession lib̩rale,Sans dipl̫me
83604,Petit commerce,Sup̩rieur
83605,Agriculture,Primaire
83606,Salari̩ formel,Secondaire
83607,Petit commerce,Sans dipl̫me
83608,Agriculture,Sup̩rieur
83609,Salari̩ formel,Sup̩rieur
83610,Salari̩ formel,Secondaire
83611,Agriculture,Sans dipl̫me
83612,Petit commerce,Sup̩rieur
83613,Salari̩ formel,Primaire
83614,Salari̩ formel,Primaire
83615,Salari̩ formel,Primaire
83616,Salari̩ formel,Primaire
83617,Petit commerce,Primaire
83618,Petit commerce,Sup̩rieur
83619,Agriculture,Sup̩rieur
83620,Agriculture,Secondaire
83621,Petit commerce,Sans dipl̫me
83622,Petit commerce,Sup̩rieur
83623,Commerce/N̩goce,Secondaire
83624,Salari̩ formel,Sup̩rieur
83625,Petit commerce,Primaire
83626,Salari̩ formel,Primaire
83627,Petit commerce,Sans dipl̫me
83628,Petit commerce,Secondaire
83629,Agriculture,Sup̩rieur
83630,Petit commerce,Secondaire
83631,Agriculture,Primaire
83632,Petit commerce,Primaire
83633,Salari̩ formel,Sans dipl̫me
83634,Salari̩ formel,Primaire
83635,Salari̩ formel,Primaire
83636,Salari̩ formel,Primaire
83637,Salari̩ formel,Secondaire
83638,Salari̩ formel,Secondaire
83639,Petit commerce,Sup̩rieur
83640,Agriculture,Primaire
83641,Petit commerce,Sup̩rieur
83642,Salari̩ formel,Sup̩rieur
83643,Commerce/N̩goce,Secondaire
83644,Petit commerce,Secondaire
83645,Agriculture,Sup̩rieur
83646,Agriculture,Primaire
83647,Agriculture,Sup̩rieur
83648,Agriculture,Primaire
83649,Salari̩ formel,Sup̩rieur
83650,Salari̩ formel,Primaire
83651,Agriculture,Secondaire
83652,Petit commerce,Secondaire
83653,Petit commerce,Sup̩rieur
83654,Salari̩ formel,Primaire
83655,Petit commerce,Sans dipl̫me
83656,Salari̩ formel,Primaire
83657,Salari̩ formel,Sup̩rieur
83658,Agriculture,Sup̩rieur
83659,Agriculture,Sans dipl̫me
83660,Agriculture,Sup̩rieur
83661,Agriculture,Secondaire
83662,Agriculture,Primaire
83663,Agriculture,Secondaire
83664,Petit commerce,Sans dipl̫me
83665,Agriculture,Primaire
83666,Agriculture,Sup̩rieur
83667,Salari̩ formel,Sup̩rieur
83668,Salari̩ formel,Sup̩rieur
83669,Agriculture,Sup̩rieur
83670,Salari̩ formel,Sans dipl̫me
83671,Petit commerce,Secondaire
83672,Petit commerce,Sans dipl̫me
83673,Petit commerce,Secondaire
83674,Petit commerce,Sup̩rieur
83675,Agriculture,Secondaire
83676,Petit commerce,Secondaire
83677,Petit commerce,Sup̩rieur
83678,Petit commerce,Sup̩rieur
83679,Petit commerce,Secondaire
83680,Salari̩ formel,Secondaire
83681,Petit commerce,Primaire
83682,Petit commerce,Secondaire
83683,Salari̩ formel,Primaire
83684,Salari̩ formel,Sup̩rieur
83685,Agriculture,Secondaire
83686,Salari̩ formel,Secondaire
83687,Salari̩ formel,Secondaire
83688,Salari̩ formel,Primaire
83689,Petit commerce,Sans dipl̫me
83690,Agriculture,Secondaire
83691,Agriculture,Secondaire
83692,Petit commerce,Sup̩rieur
83693,Agriculture,Sup̩rieur
83694,Commerce/N̩goce,Sans dipl̫me
83695,Salari̩ formel,Sans dipl̫me
83696,Petit commerce,Secondaire
83697,Petit commerce,Primaire
83698,Salari̩ formel,Sup̩rieur
83699,Salari̩ formel,Secondaire
83700,Agriculture,Sup̩rieur
83701,Petit commerce,Sans dipl̫me
83702,Salari̩ formel,Sans dipl̫me
83703,Artisanat,Sup̩rieur
83704,Petit commerce,Secondaire
83705,Salari̩ formel,Sup̩rieur
83706,Salari̩ formel,Secondaire
83707,Petit commerce,Primaire
83708,Salari̩ formel,Secondaire
83709,Petit commerce,Secondaire
83710,Petit commerce,Primaire
83711,Commerce/N̩goce,Secondaire
83712,Salari̩ formel,Sup̩rieur
83713,Commerce/N̩goce,Secondaire
83714,Commerce/N̩goce,Primaire
83715,Agriculture,Sans dipl̫me
83716,Petit commerce,Primaire
83717,Petit commerce,Sans dipl̫me
83718,Petit commerce,Secondaire
83719,Agriculture,Sans dipl̫me
83720,Salari̩ formel,Secondaire
83721,Salari̩ formel,Secondaire
83722,Petit commerce,Sans dipl̫me
83723,Petit commerce,Sup̩rieur
83724,Commerce/N̩goce,Sup̩rieur
83725,Petit commerce,Primaire
83726,Salari̩ formel,Primaire
83727,Profession lib̩rale,Sup̩rieur
83728,Petit commerce,Primaire
83729,Salari̩ formel,Secondaire
83730,Salari̩ formel,Secondaire
83731,Agriculture,Sup̩rieur
83732,Petit commerce,Primaire
83733,Agriculture,Primaire
83734,Salari̩ formel,Primaire
83735,Agriculture,Secondaire
83736,Agriculture,Sup̩rieur
83737,Agriculture,Secondaire
83738,Agriculture,Secondaire
83739,Petit commerce,Secondaire
83740,Salari̩ formel,Secondaire
83741,Petit commerce,Sup̩rieur
83742,Artisanat,Primaire
83743,Petit commerce,Secondaire
83744,Commerce/N̩goce,Secondaire
83745,Agriculture,Sup̩rieur
83746,Agriculture,Primaire
83747,Salari̩ formel,Sup̩rieur
83748,Salari̩ formel,Sup̩rieur
83749,Petit commerce,Secondaire
83750,Commerce/N̩goce,Secondaire
83751,Salari̩ formel,Sans dipl̫me
83752,Commerce/N̩goce,Secondaire
83753,Agriculture,Sans dipl̫me
83754,Salari̩ formel,Secondaire
83755,Petit commerce,Primaire
83756,Petit commerce,Primaire
83757,Petit commerce,Secondaire
83758,Salari̩ formel,Primaire
83759,Salari̩ formel,Secondaire
83760,Salari̩ formel,Sans dipl̫me
83761,Agriculture,Sans dipl̫me
83762,Petit commerce,Sup̩rieur
83763,Petit commerce,Sup̩rieur
83764,Agriculture,Primaire
83765,Salari̩ formel,Primaire
83766,Salari̩ formel,Primaire
83767,Salari̩ formel,Sup̩rieur
83768,Agriculture,Sup̩rieur
83769,Commerce/N̩goce,Primaire
83770,Agriculture,Secondaire
83771,Petit commerce,Sup̩rieur
83772,Petit commerce,Sup̩rieur
83773,Petit commerce,Sup̩rieur
83774,Salari̩ formel,Secondaire
83775,Agriculture,Sup̩rieur
83776,Salari̩ formel,Primaire
83777,Salari̩ formel,Secondaire
83778,Agriculture,Sans dipl̫me
83779,Petit commerce,Sup̩rieur
83780,Agriculture,Secondaire
83781,Salari̩ formel,Sans dipl̫me
83782,Agriculture,Sans dipl̫me
83783,Petit commerce,Sans dipl̫me
83784,Salari̩ formel,Sup̩rieur
83785,Petit commerce,Sans dipl̫me
83786,Agriculture,Primaire
83787,Petit commerce,Primaire
83788,Agriculture,Sup̩rieur
83789,Salari̩ formel,Sup̩rieur
83790,Salari̩ formel,Secondaire
83791,Salari̩ formel,Secondaire
83792,Petit commerce,Sans dipl̫me
83793,Agriculture,Primaire
83794,Agriculture,Sans dipl̫me
83795,Petit commerce,Primaire
83796,Agriculture,Secondaire
83797,Agriculture,Primaire
83798,Salari̩ formel,Secondaire
83799,Agriculture,Sup̩rieur
83800,Petit commerce,Sup̩rieur
83801,Salari̩ formel,Primaire
83802,Salari̩ formel,Primaire
83803,Petit commerce,Sup̩rieur
83804,Salari̩ formel,Sans dipl̫me
83805,Agriculture,Secondaire
83806,Petit commerce,Sans dipl̫me
83807,Agriculture,Sup̩rieur
83808,Petit commerce,Primaire
83809,Petit commerce,Primaire
83810,Petit commerce,Sup̩rieur
83811,Agriculture,Primaire
83812,Petit commerce,Primaire
83813,Salari̩ formel,Sans dipl̫me
83814,Commerce/N̩goce,Secondaire
83815,Petit commerce,Secondaire
83816,Petit commerce,Secondaire
83817,Agriculture,Secondaire
83818,Salari̩ formel,Primaire
83819,Salari̩ formel,Sup̩rieur
83820,Petit commerce,Sans dipl̫me
83821,Petit commerce,Sup̩rieur
83822,Commerce/N̩goce,Sup̩rieur
83823,Petit commerce,Secondaire
83824,Salari̩ formel,Sup̩rieur
83825,Salari̩ formel,Secondaire
83826,Salari̩ formel,Secondaire
83827,Salari̩ formel,Secondaire
83828,Petit commerce,Sans dipl̫me
83829,Agriculture,Sup̩rieur
83830,Agriculture,Primaire
83831,Salari̩ formel,Secondaire
83832,Petit commerce,Sup̩rieur
83833,Agriculture,Secondaire
83834,Artisanat,Secondaire
83835,Salari̩ formel,Secondaire
83836,Salari̩ formel,Sup̩rieur
83837,Petit commerce,Secondaire
83838,Agriculture,Primaire
83839,Salari̩ formel,Primaire
83840,Salari̩ formel,Secondaire
83841,Petit commerce,Sup̩rieur
83842,Salari̩ formel,Sup̩rieur
83843,Salari̩ formel,Secondaire
83844,Salari̩ formel,Sans dipl̫me
83845,Commerce/N̩goce,Secondaire
83846,Salari̩ formel,Sup̩rieur
83847,Petit commerce,Primaire
83848,Salari̩ formel,Sans dipl̫me
83849,Profession lib̩rale,Secondaire
83850,Salari̩ formel,Secondaire
83851,Salari̩ formel,Primaire
83852,Agriculture,Sup̩rieur
83853,Agriculture,Sans dipl̫me
83854,Salari̩ formel,Sup̩rieur
83855,Petit commerce,Secondaire
83856,Agriculture,Sup̩rieur
83857,Petit commerce,Secondaire
83858,Salari̩ formel,Primaire
83859,Salari̩ formel,Secondaire
83860,Artisanat,Secondaire
83861,Agriculture,Secondaire
83862,Petit commerce,Sans dipl̫me
83863,Salari̩ formel,Primaire
83864,Agriculture,Secondaire
83865,Agriculture,Primaire
83866,Agriculture,Sup̩rieur
83867,Petit commerce,Sup̩rieur
83868,Salari̩ formel,Primaire
83869,Artisanat,Primaire
83870,Agriculture,Secondaire
83871,Agriculture,Secondaire
83872,Salari̩ formel,Primaire
83873,Petit commerce,Primaire
83874,Petit commerce,Secondaire
83875,Salari̩ formel,Secondaire
83876,Petit commerce,Secondaire
83877,Petit commerce,Sans dipl̫me
83878,Agriculture,Primaire
83879,Petit commerce,Sup̩rieur
83880,Agriculture,Secondaire
83881,Petit commerce,Primaire
83882,Agriculture,Sans dipl̫me
83883,Salari̩ formel,Secondaire
83884,Salari̩ formel,Primaire
83885,Agriculture,Secondaire
83886,Artisanat,Secondaire
83887,Salari̩ formel,Secondaire
83888,Salari̩ formel,Secondaire
83889,Petit commerce,Secondaire
83890,Agriculture,Sup̩rieur
83891,Agriculture,Primaire
83892,Salari̩ formel,Secondaire
83893,Petit commerce,Secondaire
83894,Salari̩ formel,Primaire
83895,Salari̩ formel,Primaire
